Unnamed: 0,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,company_name,car_names
3103,600000.0,40000,Diesel,Manual,1st Owner,2018,1197,5,Maruti,Swift VDI Optional
3104,200000.0,70000,Diesel,Manual,4th Owner,2013,2987,5,Chevrolet,Cruze LTZ
3105,3000000.0,25000,Diesel,Automatic,1st Owner,2019,999,5,BMW,X1 sDrive 20d xLine
3106,490000.0,120000,Diesel,Manual,1st Owner,2016,1298,5,Mahindra,TUV 300 T6 Plus
3107,200000.0,100000,Petrol,Manual,3rd Owner,2011,1198,5,Honda,Civic 1.8 S MT
3108,150000.0,50000,Petrol,Manual,1st Owner,2009,2143,5,Hyundai,i10 Magna
3109,6600000.0,12000,Diesel,Automatic,1st Owner,2016,796,5,Maserati,Ghibli Diesel BSIV
3110,550000.0,25000,Petrol,Manual,1st Owner,2019,1248,5,Renault,Triber RXZ BSIV
3111,120000.0,20000,Petrol,Manual,1st Owner,2007,1396,5,Maruti,Esteem Lxi
3112,260000.0,80000,Petrol,Manual,4th Owner,2016,2967,5,Honda,Amaze E i-Vtech
3113,2150000.0,37000,Diesel,Automatic,2nd Owner,2015,1248,5,Mercedes-Benz,C-Class C 220 CDI Avantgarde
3114,161000.0,80000,Petrol,Manual,1st Owner,2012,1197,5,Maruti,Alto LXi
3115,200000.0,120000,Diesel,Manual,2nd Owner,2010,796,5,Maruti,Swift Ldi BSIII
3116,,90000,Diesel,Manual,2nd Owner,2011,1991,7,Tata,Indica eV2 eL
3117,5800000.0,50000,Diesel,Automatic,1st Owner,2016,1499,5,Porsche,Cayenne Diesel Platinum Edition
3118,300000.0,80000,Diesel,Manual,2nd Owner,2013,1396,5,Maruti,Swift VDI
3119,200000.0,120000,Petrol,Manual,2nd Owner,2011,2179,5,Hyundai,i20 1.2 Magna
3120,250000.0,10000,Petrol,Manual,1st Owner,2018,1997,5,Maruti,Omni MPI STD BSIV
3121,6700000.0,8900,Petrol,Automatic,1st Owner,2021,1298,5,Mercedes-Benz,E-Class Exclusive E 200
3122,850000.0,15000,Diesel,Manual,1st Owner,2021,1197,7,Ford,Aspire Titanium Plus Diesel
3123,450000.0,100000,Diesel,Manual,2nd Owner,2015,796,5,Hyundai,i20 Active 1.4 SX
3124,700000.0,70000,Diesel,Manual,2nd Owner,2014,1950,5,Mahindra,XUV500 W6 2WD
3125,11400000.0,19500,Petrol,Automatic,1st Owner,2020,2609,7,Land,Rover Range Rover Sport 2.0 Petrol HSE
3126,300000.0,85000,Petrol,Manual,1st Owner,2009,1248,5,Maruti,Swift Dzire VXi
3127,545000.0,43000,Petrol,Manual,1st Owner,2019,1248,5,Maruti,Swift VXI 2018
3128,100000.0,70000,Petrol,Manual,1st Owner,2010,4461,8,Maruti,Alto LX
3129,4250000.0,28000,Petrol,Automatic,1st Owner,2019,796,5,Mercedes-Benz,C-Class Progressive C 200
3130,310000.0,90000,Diesel,Manual,2nd Owner,2009,1199,5,Mahindra,Scorpio 2.6 CRDe SLE
3131,170000.0,128000,Diesel,Manual,4th Owner,2008,2179,5,Maruti,Swift VDI BSIV
3132,695000.0,80000,Diesel,Manual,2nd Owner,2017,1998,5,Maruti,Vitara Brezza ZDi Plus
3133,16900000.0,27000,Diesel,Automatic,1st Owner,2019,1199,4,Toyota,Land Cruiser VX
3134,250000.0,50000,Petrol,Manual,2nd Owner,2017,1198,5,Maruti,Alto 800 LXI
3135,454000.0,40000,Petrol,Manual,1st Owner,2019,1120,5,Tata,Tiago 1.2 Revotron XZ
3136,110000.0,80000,Diesel,Manual,1st Owner,2006,1998,5,Mahindra,Scorpio 2.6 SLX CRDe
3137,4000000.0,10000,Petrol,Automatic,1st Owner,2021,1493,5,BMW,X1 sDrive20i xLine
3138,700000.0,30000,Petrol,Manual,1st Owner,2021,1248,5,Tata,Altroz XM plus
3139,270000.0,110000,Petrol,Manual,2nd Owner,2017,796,5,Datsun,GO A
3140,290000.0,90000,Diesel,Manual,2nd Owner,2014,2400,5,Hyundai,Xcent 1.1 CRDi S
3141,3450000.0,40000,Petrol,Automatic,2nd Owner,2017,1197,7,Mini,3 DOOR John Cooper Works 2019-2020
3142,950000.0,60000,Diesel,Manual,1st Owner,2020,1197,5,Hyundai,Venue SX Opt Diesel
3143,700000.0,80000,Diesel,Manual,3rd Owner,2017,1197,5,Maruti,Vitara Brezza ZDi Plus
3144,120000.0,110000,Petrol,Manual,2nd Owner,2009,1999,5,Maruti,Alto LXi
3145,5450000.0,34000,Diesel,Automatic,1st Owner,2019,1299,5,Volvo,XC60 D5 Inscription
3146,650000.0,35000,Petrol,Manual,1st Owner,2021,998,5,Maruti,Swift Dzire VXI
3147,550000.0,60000,Petrol,Manual,1st Owner,2019,1086,5,Toyota,Etios Cross 1.2L G
3148,400000.0,90000,Petrol,Manual,1st Owner,2017,1086,5,Hyundai,Grand i10 Sportz
3149,4875000.0,38000,Diesel,Automatic,1st Owner,2020,999,5,Land,Rover Discovery Sport TD4 HSE 7S
3150,,45000,Petrol,Manual,2nd Owner,2007,998,5,Ford,Ikon 1.3 Flair
3151,,120000,Petrol,Manual,1st Owner,2005,1248,5,Maruti,Wagon R LXI
3152,105000.0,70000,Petrol,Manual,2nd Owner,2010,2925,5,Hyundai,Santro Xing GL
3153,180000.0,111408,Petrol,Manual,1st Owner,2011,814,5,Hyundai,i10 Sportz 1.1L
3154,313000.0,70000,Petrol,Manual,2nd Owner,2013,796,5,Ford,Ecosport 1.0 Ecoboost Titanium
3155,205000.0,80000,Petrol,Manual,3rd Owner,2015,999,7,Maruti,Celerio VXI
3156,680000.0,80000,Diesel,Manual,1st Owner,2017,1197,5,Maruti,Vitara Brezza ZDi Plus Dual Tone
3157,17700000.0,1400,Diesel,Automatic,1st Owner,2022,1493,5,Mercedes-Benz,S-Class S 350d
3158,195000.0,60000,Petrol,Manual,2nd Owner,2014,1462,7,Hyundai,EON Magna Plus
3159,,80000,Petrol,Manual,4th Owner,2008,1196,5,Maruti,Alto LXi BSIII
3160,300000.0,15000,Petrol,Automatic,1st Owner,2019,1396,5,Renault,KWID Climber 1.0 AMT
3161,465000.0,90000,Petrol,Manual,1st Owner,2019,2179,5,Hyundai,Xcent 1.2 VTVT S
3162,1085000.0,56040,Diesel,Manual,1st Owner,2020,1086,5,Hyundai,Creta E Diesel
3163,849000.0,69305,Petrol,Manual,1st Owner,2021,1248,7,Maruti,Ertiga VXI
3164,235000.0,66974,Petrol,Manual,3rd Owner,2014,1396,5,Ford,Figo Petrol Titanium
3165,140000.0,227904,Diesel,Manual,1st Owner,2014,796,7,Tata,Indigo LX BSIV
3166,1711000.0,40670,Diesel,Manual,1st Owner,2021,2179,5,Mahindra,Scorpio S11
3167,436000.0,17535,Petrol,Manual,1st Owner,2020,1248,5,Hyundai,Santro Magna
3168,750000.0,80243,Diesel,Manual,2nd Owner,2018,2982,5,Maruti,SX4 S Cross Zeta DDiS 200 SH
3169,202000.0,61549,Diesel,Manual,1st Owner,2014,1198,5,Tata,Indigo VX BSIV
3170,170000.0,89345,Petrol,Manual,2nd Owner,2014,1198,5,Maruti,Alto 800 LXI
3171,1303000.0,95790,Diesel,Manual,1st Owner,2019,1799,8,Mahindra,Scorpio S9 BSIV
3172,425000.0,77173,Diesel,Manual,1st Owner,2015,1198,5,Maruti,Swift VDI BSIV
3173,1175000.0,169917,Diesel,Manual,2nd Owner,2013,1086,5,Toyota,Fortuner 4x4 MT
3174,337000.0,46224,Petrol,Manual,1st Owner,2015,2494,5,Honda,Brio VX
3175,396000.0,23947,Petrol,Manual,1st Owner,2017,1197,5,Nissan,Micra Active XV
3176,180000.0,50546,Petrol,Manual,2nd Owner,2008,1172,5,Honda,Civic 1.8 V MT
3177,320000.0,61229,Petrol,Manual,1st Owner,2015,999,5,Honda,Amaze S i-Vtech
3178,176000.0,85122,Lpg,Manual,3rd Owner,2011,1120,5,Hyundai,i10 Magna LPG
3179,718000.0,46286,Diesel,Manual,1st Owner,2014,814,5,Toyota,Innova 2.5 GX (Diesel) 8 Seater BS IV
3180,587000.0,8110,Petrol,Manual,1st Owner,2020,1086,5,Maruti,Baleno Sigma
3181,218000.0,64712,Petrol,Manual,2nd Owner,2015,998,5,Fiat,Grande Punto EVO 1.2 Active
3182,297000.0,52698,Petrol,Automatic,1st Owner,2017,799,5,Renault,KWID Climber 1.0 AMT
3183,290000.0,120797,Diesel,Manual,2nd Owner,2016,1462,5,Hyundai,Grand i10 CRDi Sportz
3184,268000.0,39109,Petrol,Manual,1st Owner,2017,796,7,Hyundai,EON Era Plus Option
3185,149000.0,21046,Petrol,Manual,1st Owner,2009,1364,5,Hyundai,i10 Era 1.1
3186,263000.0,34794,Petrol,Manual,1st Owner,2014,1498,5,Maruti,Wagon R VXI BS IV
3187,305000.0,33614,Petrol,Manual,1st Owner,2018,2179,7,Renault,KWID RXT Optional
3188,950000.0,9630,Petrol,Manual,1st Owner,2022,1248,5,Maruti,Ciaz Zeta
3189,110000.0,72153,Petrol,Manual,3rd Owner,2011,1956,5,Maruti,Alto LXi
3190,565000.0,78172,Diesel,Manual,1st Owner,2019,1462,5,Toyota,Platinum Etios 1.4 GD
3191,792000.0,64313,Diesel,Manual,1st Owner,2018,1364,5,Honda,City i-DTEC V
3192,1562000.0,74787,Diesel,Manual,1st Owner,2020,1248,5,Mahindra,XUV500 W11 BSIV
3193,671000.0,92045,Diesel,Manual,1st Owner,2019,998,5,Maruti,Swift Dzire ZDI Plus
3194,1203000.0,48259,Diesel,Manual,3rd Owner,2018,814,4,Jeep,Compass 2.0 Limited
3195,741000.0,21197,Petrol,Manual,1st Owner,2019,1497,7,Maruti,Ertiga VXI Petrol
3196,340000.0,13814,Diesel,Manual,1st Owner,2012,1451,5,Toyota,Etios VD
3197,454000.0,85890,Diesel,Manual,1st Owner,2015,624,5,Maruti,Baleno 1.3 Delta
3198,133000.0,101935,Petrol,Manual,1st Owner,2010,999,5,Maruti,Wagon R LXI BS IV
3199,283000.0,26012,Petrol,Manual,1st Owner,2018,1497,7,Hyundai,EON Era Plus
3200,313000.0,117699,Petrol,Manual,2nd Owner,2012,1197,7,Honda,City V MT
3201,1807000.0,31437,Petrol,Manual,2nd Owner,2021,999,7,MG,Hector Hybrid Sharp MT
3202,144000.0,14458,Petrol,Automatic,1st Owner,2015,2494,5,Tata,Nano Twist XTA
3203,502000.0,55744,Petrol,Manual,1st Owner,2019,2179,5,Renault,Triber RXL BSIV
3204,545000.0,10411,Petrol,Manual,1st Owner,2015,1198,5,Honda,City i VTEC SV
3205,611000.0,43627,Petrol,Manual,1st Owner,2019,1197,7,Maruti,Swift Dzire VXI 1.2
3206,235000.0,31306,Petrol,Automatic,1st Owner,2017,1995,5,Renault,KWID 1.0 RXT Optional AT 2016-2019
3207,653000.0,308768,Diesel,Manual,2nd Owner,2015,1197,5,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV
3208,1235000.0,55209,Diesel,Automatic,1st Owner,2018,1462,5,Mahindra,XUV500 W7 AT BSIV
3209,304000.0,18732,Petrol,Manual,1st Owner,2017,1198,5,Datsun,GO Plus T BSIV
3210,741000.0,30273,Cng,Manual,1st Owner,2021,1197,5,Hyundai,Grand i10 Nios Sportz CNG
3211,5650000.0,29000,Diesel,Automatic,1st Owner,2019,1591,5,BMW,X4 M Sport X xDrive20d
3212,462000.0,47841,Petrol,Manual,1st Owner,2018,1248,5,Hyundai,Grand i10 1.2 Kappa Sportz BSIV
3213,849000.0,3707,Petrol,Manual,1st Owner,2020,999,5,Maruti,Ertiga VXI
3214,379000.0,104596,Petrol,Manual,1st Owner,2016,1248,7,Honda,Amaze S i-Vtech
3215,263000.0,60162,Petrol,Manual,1st Owner,2013,799,5,Hyundai,i10 Sportz
3216,780000.0,72434,Petrol,Manual,1st Owner,2015,998,5,Hyundai,Creta 1.6 Gamma SX Plus
3217,270000.0,96906,Diesel,Manual,3rd Owner,2012,2755,5,Maruti,Swift VDI
3218,445000.0,4603,Petrol,Automatic,1st Owner,2020,1497,5,Renault,KWID 1.0 RXT AMT Opt
3219,370000.0,63740,Diesel,Manual,2nd Owner,2014,1396,5,Maruti,Swift VDI BSIV
3220,249000.0,53827,Petrol,Manual,1st Owner,2016,1197,5,Renault,KWID RXT
3221,1037000.0,13997,Petrol,Manual,1st Owner,2021,1299,7,Kia,Sonet HTX Turbo iMT
3222,1980000.0,120949,Diesel,Manual,2nd Owner,2017,1248,5,Toyota,Fortuner 2.8 2WD MT BSIV
3223,644000.0,42189,Petrol,Manual,1st Owner,2017,1086,5,Honda,City i VTEC V
3224,283000.0,34341,Diesel,Manual,1st Owner,2012,1493,6,Hyundai,i20 1.4 CRDi Sportz
3225,659000.0,18881,Petrol,Manual,1st Owner,2020,993,5,Hyundai,Grand i10 Nios Sportz
3226,,127335,Petrol,Manual,2nd Owner,2009,1248,5,Ford,Ikon 1.3 CLXi
3227,750000.0,26201,Diesel,Manual,1st Owner,2019,1462,7,Maruti,Vitara Brezza VDi
3228,248000.0,107263,Petrol,Manual,1st Owner,2014,998,5,Hyundai,i10 Sportz 1.1L
3229,613000.0,58245,Diesel,Manual,1st Owner,2017,1499,7,Mahindra,Bolero Power Plus SLX
3230,,142740,Petrol,Manual,2nd Owner,2006,2755,5,Maruti,Zen LXI
3231,425000.0,51755,Diesel,Manual,1st Owner,2015,1193,7,Maruti,Swift VDI BSIV
3232,954000.0,84284,Petrol,Manual,1st Owner,2020,2179,5,Maruti,XL6 Zeta
3233,276000.0,94087,Petrol,Manual,1st Owner,2015,998,5,Maruti,Wagon R LXI BS IV
3234,278000.0,56292,Petrol,Manual,1st Owner,2011,2393,5,Ford,Fiesta Petrol Titanium
3235,2932000.0,91604,Diesel,Manual,2nd Owner,2020,2179,5,Toyota,Fortuner 2.8 2WD MT
3236,266000.0,56290,Petrol,Manual,1st Owner,2015,1248,5,Tata,Zest Revotron 1.2 XT
3237,601000.0,41086,Diesel,Manual,4th Owner,2015,1364,7,Mahindra,XUV500 W8 2WD
3238,260000.0,38137,Petrol,Manual,1st Owner,2016,1197,5,Maruti,Alto K10 VXI
3239,2216000.0,11724,Diesel,Automatic,1st Owner,2022,1120,5,Toyota,Innova Crysta 2.4 GX 7 STR AT
3240,529000.0,111023,Diesel,Manual,4th Owner,2016,2198,5,Tata,Safari Storme LX
3241,254000.0,63936,Diesel,Manual,1st Owner,2013,1461,5,Chevrolet,Sail Hatchback LS ABS
3242,296000.0,229289,Diesel,Manual,1st Owner,2013,1497,5,Toyota,Etios GD
3243,563000.0,21292,Petrol,Manual,1st Owner,2017,1396,5,Hyundai,i20 1.2 Asta
3244,348000.0,99561,Diesel,Manual,1st Owner,2016,1193,5,Hyundai,Grand i10 CRDi Magna
3245,1338000.0,103066,Diesel,Automatic,2nd Owner,2016,998,5,Ford,Endeavour 2.2 Trend AT 4X2
3246,362000.0,102141,Diesel,Manual,2nd Owner,2014,1498,5,Renault,Duster 110PS Diesel RxL
3247,635000.0,49320,Petrol,Manual,1st Owner,2017,796,5,Ford,Ecosport 1.5 Petrol Titanium BSIV
3248,172000.0,43239,Diesel,Manual,1st Owner,2015,1497,5,Tata,Indigo LX BSIV
3249,247000.0,112051,Cng,Manual,1st Owner,2017,1199,5,Tata,Indigo Emax CNG GLS
3250,346000.0,7999,Petrol,Automatic,2nd Owner,2017,5461,4,Maruti,Celerio ZXI AMT BSIV
